ID,titles,origin_clean,date,topic
3064067562.0,Ford slammed over price of booze deal:   Opposition leaders question premier's decision to spend $225M despite health-care concerns,Toronto Star,2024-06-04,6
3064066886.0,"Ford calls on private clinics to help ease MRI, CT backlogs",Toronto Star,2024-06-04,1
3064299320.0,Ford government under fire following teen death after being found unresponsive at Ontario school,Toronto Star,2024-06-03,-1
3063327087.0,Battle brews in Muskoka over new hospitals:   Cottage country towns at odds over allotment of beds,Toronto Star,2024-06-03,1
3062846033.0,"Why is beer Ford's focus?:   Doug Ford says beer and wine are coming to Ontario corner stores, May 24 Tory insiders say fear of a Pierre Poilievre victory has Doug Ford considering an early election call, May 27",Toronto Star,2024-06-01,6
3062846009.0,Ford's thirst for power hu rts taxpayers,Toronto Star,2024-06-01,6
3062844756.0,We need to define affordable housing,Toronto Star,2024-06-01,10
3062844644.0,'I stick with what I said':   Ford unrepentant after furor over remarks linking shooting at Jewish school to immigrants,Toronto Star,2024-06-01,3
3062393040.0,Ford slammed for 'racist' remarks:   Premier asked to apologize after suggesting immigrants to blame for shooting at Jewish school,Toronto Star,2024-05-31,3
3062390520.0,"Easy to reject decriminalization, challenging to solve opioid crisis",Toronto Star,2024-05-31,8
3062390507.0,No need to rush booze to corner stores,Toronto Star,2024-05-31,6
3061993081.0,Why thousands of dentists aren't signing on to Ottawa's dental plan + the flaws in Doug Ford's Beer Store deal,Toronto Star,2024-05-30,1
3061629736.0,Will Beer Store plan pay off?:   Critics say taxpayers could be on the hook for far more than $225M,Toronto Star,2024-05-30,6
3061626424.0,"NDP calls for end to evictions in retirement homes:   Ontario senior's life 'turned upside down,' family says",Toronto Star,2024-05-30,10
3060988873.0,Court dismisses Jama's censure challenge,Toronto Star,2024-05-29,14
3060988851.0,'Strength in speaking our language':   Indigenous MPP makes history becoming first to speak Anishininiimowin on legislature floor,Toronto Star,2024-05-29,0
3060987173.0,"'Stay tuned,' Ford says of possible early vote",Toronto Star,2024-05-29,6
3060710888.0,"Beer Store's days are numbered, experts say:   Retailer says it has plan 'to adapt and thrive' as province opens up market",Toronto Star,2024-05-28,6
3060709755.0,Ford's pledge on housing shortfalls falls short,Toronto Star,2024-05-28,-1
3060709739.0,Report on staff emails delayed:   Watchdog has 19 active freedom-of-information appeal files on subject,Toronto Star,2024-05-28,18
3060709476.0,Tories consider calling early election:   Ford reportedly worried by potential funding cuts under a Conservative PM,Toronto Star,2024-05-28,6
3060709457.0,"We want better access to health care not beer Doug ...[Derived Headline ] :   Doug Ford says beer and wine are coming to Ontario corner stores, May 24 Pro-Palestinian encampment protesters get trespass notices at U of T - but what will Monday bring? May 25 A robot with Scarlett Johansson's voice won't solve loneliness. But this might, May 24 Polls for the EU elections indicate a hard right turn is coming. And these aren't your parents' conservatives, May 26 I never got a chance to make my sporting dreams come true. But things are changing for girls in Toronto, May 26",Toronto Star,2024-05-28,6
3060709424.0,Ford's $225M beer bet buys time:   Premier hopes boosting availability will help win early election - as taxpayers cover the tab,Toronto Star,2024-05-28,6
3060279047.0,Why won't leaders offer real rent control?,Toronto Star,2024-05-27,10
3060279028.0,"Privacy commissioner will release report on Greenbelt, NDP says",Toronto Star,2024-05-27,18
3060278985.0,Doug Ford should put Big Tobacco out of business,Toronto Star,2024-05-27,2
3059815974.0,Housing strategy won't solve crisis,Toronto Star,2024-05-25,10
3059814905.0,"Booze coming to corner stores:   Beer, wine will be available ahead of schedule thanks to $225M payout to privately run Beer Store",Toronto Star,2024-05-25,6
3059207329.0,Mayor wants MZO revoked:   Move would allow housing builds on properties now included in Greenbelt,Toronto Star,2024-05-24,21
3058772596.0,Bonnie Crombie asks RCMP for update on Greenbelt investigation of Ford government,Toronto Star,2024-05-23,18
3058532155.0,Unpredictability has been key for Ford,Toronto Star,2024-05-23,0
3058532098.0,"Province urged to provide better 'heat stress' protection for workers:   Hotter summers making for 'unsafe' working conditions, MPP says",Toronto Star,2024-05-23,20
3057618499.0,We all lose if Ford wages a war on drugs,Toronto Star,2024-05-22,8
3057618455.0,"PCs dip but still ahead of Liberals, NDP:   Survey shows rise in number of undecided voters",Toronto Star,2024-05-22,0
3056155617.0,Province moves to fast-track Ontario Place redevelopment:   Zoning order exempts project from city controls,Toronto Star,2024-05-18,16
3055933544.0,More ServiceOntario locations could move into private retail stores after $10M Staples expansion,Toronto Star,2024-05-17,19
3055933452.0,Doug Ford asks Justin Trudeau to stop approving safe drug supply sites,Toronto Star,2024-05-17,8
3055842579.0,"Tories, city spar over drug exemption request:   Province pans plan to allow narcotics, while health officials refuse to back down",Toronto Star,2024-05-17,8
3055508096.0,Ford government warns Toronto to drop request for drug decriminalization,Toronto Star,2024-05-16,8
3055355251.0,Critics blast impaired driving bill:   Civil liberties advocates warn tougher penalties unlikely to have effect,Toronto Star,2024-05-16,8
3055355069.0,The NDP says it will hold this government to account ...[Derived Headline ],Toronto Star,2024-05-16,-1
3054755870.0,Lifetime driving ban eyed for auto thieves:   Critics of new bill say harsher penalties won't solve crisis,Toronto Star,2024-05-15,9
3054754730.0,Liberals re-evaluating after byelection losses,Toronto Star,2024-05-15,0
3054372569.0,Ottawa rubs Ford's face in affordable housing flub,Toronto Star,2024-05-14,10
3053449546.0,Ontario appeals decision to strike down parts of bill:   Law made it illegal to work undercover on animal farms,Toronto Star,2024-05-11,4
3053024642.0,"Province asked to pay for transition board:   Ford government reversed course last year on separating region into three cities, citing costs",Toronto Star,2024-05-10,-1
3053024447.0,"Family refuses to pay bill as part of nursing home law:   Law allows hospitals to move patients, issue $400 daily fines if refused",Toronto Star,2024-05-10,1
3053024261.0,PCs want encampments gone:   Post-secondary education minister urges schools to clear demonstrators,Toronto Star,2024-05-10,3
3053024180.0,"Province misses gas-plant goal to produce power:   In contrast, Ontario has overshot target for grid-scale renewable energy storage",Toronto Star,2024-05-10,11
3053024039.0,Emails spark Greenbelt questions:   Records show premier's staffer attended private meeting with developer about land in Hamilton,Toronto Star,2024-05-10,18
3052471092.0,"Province warned of school cutbacks:   Per-student funding not keeping up with inflation, boards say",Toronto Star,2024-05-09,3
3052470942.0,Reverse needless kaffiyeh ban.,Toronto Star,2024-05-09,14
3052470331.0,MPP ejected from legislature over kaffiyeh,Toronto Star,2024-05-09,14
3051314011.0,"Ottawa to send money to cities, bypassing PCs:   Federal government says province is no longer willing to co-operate on deal for new homes",Toronto Star,2024-05-07,10
3051313518.0,Ford says schools should clear out protesters:   Premier points to safety concerns raised by parents,Toronto Star,2024-05-07,3
3051313514.0,Banning the kaffiyeh was the wrong call,Toronto Star,2024-05-07,14
3051312626.0,Speaker clarifies kaffiyeh ban:   MPPs asked to leave chamber for wearing scarves,Toronto Star,2024-05-07,14
3050645631.0,Failure to use First Nations bylaws will cause harm,Toronto Star,2024-05-05,4
3050449447.0,How Ford schooled rivals in Milton:   Premier banked on his candidate's name recognition to win close byelection,Toronto Star,2024-05-04,0
3050449168.0,"Education a better solution:   Ontario reveals details of cellphone ban in schools. Here are the new rules for students, April 28 Doug Ford's school cellphone ban is too easy. There's a bigger education problem he needs to fix, April 30 Here's what Ontario students say about Doug Ford's cellphone ban, April 29",Toronto Star,2024-05-04,3
3050053500.0,"Ford's Tories easily win byelections:   PCs retain Milton, Lambton-Kent-Middlesex seats vacated by former cabinet ministers",Toronto Star,2024-05-03,0
3049631539.0,Caledon's mayor tried to fast-track a massive development. Then the province stepped in,Toronto Star,2024-05-02,-1
3049630777.0,"Ontario's new plan fast-tracks trades training for teens:   Grade 11 and 12 students in program can spend 80% of time in co-op, 20% in class",Toronto Star,2024-05-02,3
3049630763.0,Tragedy shows police chases are never worth the risk,Toronto Star,2024-05-02,9
3049630664.0,"Phone ban won't solve issue, but it helps",Toronto Star,2024-05-02,3
3049630663.0,Ford focused on byelection wins:   PC staffers asked to take day off work to help out in tight Milton race,Toronto Star,2024-05-02,14
3049630342.0,"Former PC party VP appointed to bench by Ford government:   Opposition slams move as cronyism, judicial interference",Toronto Star,2024-05-02,9
3049308966.0,Ex-PC party vice-president appointed Ontario judge as opposition slams 'gravy train appointment',Toronto Star,2024-05-01,9
3049202780.0,Highway 413 to begin construction next year:   Announcement comes days before Milton byelection,Toronto Star,2024-05-01,-1
3048834445.0,Doug Ford announces when Highway 413 construction will begin,Toronto Star,2024-04-30,-1
3048340058.0,Ford claims broad support for move:   Premier touts internal government polling that shows backing for new rules is 'overwhelming',Toronto Star,2024-04-30,-1
3047798488.0,Free speech means free scarf,Toronto Star,2024-04-29,14
3047798473.0,The backward step of paper bags for booze,Toronto Star,2024-04-29,19
3047094302.0,"Premier 'didn't need to pick sides':   Behind closed doors, kaffiyeh ban at Queen's Park exposes divisions in Ford's Conservative caucus",Toronto Star,2024-04-27,14
3046380704.0,"Jama refuses order to leave legislature for wearing kaffiyeh:   'My job is to be political, and so I will continue to wear this garment,' Independent MPP says",Toronto Star,2024-04-26,14
3044991994.0,Ontario to relax rules on sick notes,Toronto Star,2024-04-25,1
3044989269.0,Province to raise speed limit on some highways:   Changes to come later this year,Toronto Star,2024-04-25,-1
3044243731.0,NDP fails in second effort to overturn ban on kaffiyeh:   Sarah Jama calls barring of scarves 'completely ridiculous and theatrical',Toronto Star,2024-04-24,14
3044243699.0,Controversial remark by premier based on 'limited information':   Ford denounced Zameer's release on bail in 2021,Toronto Star,2024-04-24,9
3043657710.0,York students get 100% midterm mark after teachers can't be found for class,Toronto Star,2024-04-23,3
3043657651.0,"Private schools selected for international study permits:   Province holding 10,000 applications for flight centres, language schools, religious universities",Toronto Star,2024-04-23,3
3043657541.0,"Honda to unveil 'massive' new EV project:   Sources say deal for Ontario factory has support from Ottawa, province",Toronto Star,2024-04-23,-1
3043656456.0,Politicians also owe Zameer an apology,Toronto Star,2024-04-23,9
3043656455.0,Families push Ford to disband police in Thunder Bay,Toronto Star,2024-04-23,4
3042896711.0,Councillors slam 'outrageous' costs:   $1.5 million billed by provincial board tasked with finding regional efficiencies,Toronto Star,2024-04-22,-1
3042896429.0,Domestic violence is an epidemic,Toronto Star,2024-04-22,-1
3042391674.0,"Tory ad blitz is hurting Crombie:   Poll suggests PC attack commercials, folksy promotions by Ford working against Liberal leader",Toronto Star,2024-04-21,0
3041163472.0,Kaffiyeh ban remains in legislature:   Motion to overturn Speaker's ruling fails to get unanimous consent,Toronto Star,2024-04-19,14
3041162843.0,Contradictions of Doug Ford,Toronto Star,2024-04-19,-1
3040235865.0,Premier's flip-flop on UPX draws mockery,Toronto Star,2024-04-18,17
3040235824.0,Ford against kaffiyeh ban:   Speaker prohibits Palestinian headwear from legislature,Toronto Star,2024-04-18,14
3040235377.0,MPP vows to clear his name:   Ex-minister says giving ethics watchdog wrong dates was 'honest mistake',Toronto Star,2024-04-18,18
3040758761.0,Doug Ford's flip-flop on UP Express draws mockery from opposition,Toronto Star,2024-04-17,17
3039703103.0,Metrolinx walks back UPX cuts:   Transportation minister reverses course on service changes after opposition from thousands,Toronto Star,2024-04-17,17
3039703070.0,Highway 413 construction could begin next year,Toronto Star,2024-04-17,-1
3039101708.0,UP Express service cuts draw ire of local riders:   Province to reduce frequency of two inner-city stops,Toronto Star,2024-04-16,17
3039101417.0,"York University, workers reach tentative deal:   School's academic staff have been on the picket line since Feb. 26 for better wages, job security",Toronto Star,2024-04-16,20
3039101194.0,Ford pushing all-day Milton GO train service,Toronto Star,2024-04-16,17
3038661264.0,Doug Ford promises all-day GO train service in Milton - if Ottawa steps up,Toronto Star,2024-04-15,17
3037783930.0,Ford's new bill amounts to a full reset and redo,Toronto Star,2024-04-13,10
3037783778.0,"Paper Bag Premier pilloried:   Doug Ford forces LCBO to reinstate paper bags for customers, April 8",Toronto Star,2024-04-13,19
3037301482.0,"Ford not flipping on EV chargers in new homes:   Despite supporting battery production here, premier stands by removal of mandatory order",Toronto Star,2024-04-12,11
3037301453.0,"Ford should have bigger priorities than LCBO bags Doug Ford ...[Derived Headline ] :   Doug Ford forces LCBO to reinstate paper bags for customers, April 9 Trudeau tells inquiry he challenged some CSIS intelligence about election meddling, April 10 There are no excuses for dog bites - training is easy and fun, April 6 Dead and injured cyclists are never included in traffic discussions, April 6",Toronto Star,2024-04-12,19
3037301259.0,Health minister won't divulge hospital patient fines:   Province mum on fines levied against 7 people for refusing transfers to long-term-care homes,Toronto Star,2024-04-12,1
3037300261.0,Use evidence in substance policy,Toronto Star,2024-04-12,8
3037299633.0,Ford touts hearings on NDP proposal:   Premier says simply declaring intimate partner violence an epidemic would only be symbolic,Toronto Star,2024-04-12,-1
3035428914.0,"Rent control 'loopholes' have seen Ontario rents rise three times higher than guidel ines, report finds",Toronto Star,2024-04-11,10
3035427969.0,PCs support NDP bill on intimate partner violence:   But Ford government stops short of immediate legal declaration of epidemic that would boost aid,Toronto Star,2024-04-11,-1
3035427840.0,"Tories unveil bill to spur housing starts:   Legislation streamlines permit processes, improves transparency on MZOs",Toronto Star,2024-04-11,10
3035427747.0,Highway 413 hasn't yet hit open road:   Provincial project still requires federal approval on environmentally sensitive sections of route,Toronto Star,2024-04-11,-1
3035427701.0,Sunshine List's base must be updated,Toronto Star,2024-04-11,-1
3035427685.0,Ford's hydro subsidy is counterproductive,Toronto Star,2024-04-11,2
3035427558.0,"Report blames 'loopholes' for rising rents:   'Consumers are being exploited' under Ontario's rent control system, expert says",Toronto Star,2024-04-11,10
3034973388.0,"Key figures yet to be questioned:   Six months into probe, RCMP has yet to contact former housing minister",Toronto Star,2024-04-10,18
3034972889.0,"Changes to new-home data called 'misleading':   Student, retirement units to be counted toward Ontario goal",Toronto Star,2024-04-10,10
3034972883.0,Some quick fixes come quicker than others,Toronto Star,2024-04-10,19
3034628592.0,"LCBO forced to bring back paper bags:   Premier orders reintroduction, saying move will help families 'struggling to make ends meet'",Toronto Star,2024-04-09,19
3034627802.0,Ford fires back after criticism of staff payroll,Toronto Star,2024-04-09,-1
3034134875.0,Elevator problems driving up project's price tag:   Thousands of staff waiting to move into renovated complex,Toronto Star,2024-04-08,12
3034003294.0,Ford's Crombie put-down a smear or just politics?:   Premier's use of nickname for rival raises some eyebrows,Toronto Star,2024-04-07,15
3034003261.0,"Why the big battle over fourplexes?:   Prime minister wants them, premier doesn't. Millions at stake",Toronto Star,2024-04-07,10
3032922642.0,Watchdog clears Ford aide:   Accepts chief of staff's defence that key Greenbelt email was 'overlooked',Toronto Star,2024-04-05,18
3032922571.0,"Crombie slams Ford's 'pocketbook gimmicks':   Liberal leader vows to boost education, health-care funding",Toronto Star,2024-04-05,3
3031567347.0,Premier says Ontario students should get medical school spots:   Ford announces new institution run by York University,Toronto Star,2024-04-04,1
3031567310.0,Ford nods to Greenbelt flip-flop in new TV ad,Toronto Star,2024-04-04,0
3031567164.0,7 hospital patients fined for refusing transfers,Toronto Star,2024-04-04,1
3031567017.0,Premier sets May 2 as date for byelections:   Votes follow cabinet ministers' surprise resignations,Toronto Star,2024-04-04,0
3032768598.0,Doug Ford hints at Greenbelt flip-flop in new ad: 'You can't always get it right',Toronto Star,2024-04-03,0
3031312019.0,"'Amazing day': York University new medical school cause for celebration in Vaughan:   The new medical school will include up to 80 undergraduate seats and up to 102 postgraduate seats starting in September 2028, with up to 240 undergraduate seats and 293 postgraduate seats on an annual basis",Toronto Star,2024-04-03,1
3031024565.0,Group fighting spa plan scores legal victor:   Ford government tried to quash request for review of decision to skip environmental assessment,Toronto Star,2024-04-03,16
3028178454.0,Province won't meet with legal groups over judge row:   Ford's 'like-minded judges' comment raises concern over impartial selection,Toronto Star,2024-04-02,9
3015085093.0,Do Ontario ads cross the line?,Toronto Star,2024-03-30,-1
3015081073.0,Ford's fourplex fumble was a dismal moment:   So much for getting government rules out of the way of solving housing crisis,Toronto Star,2024-03-30,10
3015081045.0,Ontario budget an 'abdication of responsibility':   Critics say province is unprepared to help communities navigate the effects of climate change,Toronto Star,2024-03-30,-1
3015081026.0,"Environmental reviews exist for important reasons In win for Doug ...[Derived Headline ] :   In win for Doug Ford, Ottawa drops environmental assessment for Ontario's Highway 413, March 21",Toronto Star,2024-03-30,-1
3015080963.0,Ford's housing promise is unravelling,Toronto Star,2024-03-30,10
3013971881.0,"Ontario's Sunshine List tops 300,000 for first time:   OPG executives top provincial list of $100K-plus earners",Toronto Star,2024-03-29,-1
3013971691.0,"City manager warns of funding challenge:   Without replacement for developer fees, efforts to build affordable housing could be hindered",Toronto Star,2024-03-29,10
3013971641.0,Ford tells boards to 'focus on the kids',Toronto Star,2024-03-29,3
3013971640.0,Ford government makes a deal with city of Ottawa,Toronto Star,2024-03-29,-1
3013971151.0,"Rules will put strain on colleges, critics say:   Loss of partnerships with private schools kills revenue stream for public system",Toronto Star,2024-03-29,3
3003345996.0,Ford really should support fourplexes,Toronto Star,2024-03-28,10
3012643338.0,"'Overworked, undervalued': Elementary and high school academic workers rally for York University's month-long strike",Toronto Star,2024-03-27,20
2988141396.0,Ontario's deficit soars as tax revenues plunge + the dog that mauled a Toronto boy had a history of violence,Toronto Star,2024-03-27,2
2986991473.0,Home and community care to get $2B boost,Toronto Star,2024-03-27,1
2986944963.0,"Ontario will surviv e, but it won't thrive",Toronto Star,2024-03-27,2
2986926997.0,"Ontario sets sights on auto theft:   Province to cut some mandatory insurance coverage, boost police funding in bid to crack down on crime",Toronto Star,2024-03-27,2
2986919767.0,Ontario's deficit soars to $9.8B:   Revenue shortfall costs coffers more than $7B Provincial budget grows to a record $214.5 billion Extra $2B earmarked for home and community care,Toronto Star,2024-03-27,2
2994789922.0,8 highlights from the Ontario budget - and 2 things all drivers will want to know,Toronto Star,2024-03-26,2
2985587613.0,PCs defend their provincial carbon levy:   Ford criticizes Ottawa while Ontario program aimed at industrial emitters set to go up next year,Toronto Star,2024-03-26,15
2985587564.0,Higher density to help amid housing crisis,Toronto Star,2024-03-26,10
2985587533.0,"Ford extending gas tax cut to Dec. 31:   Premier, finance minister urge federal government to pause April 1 increase of carbon price",Toronto Star,2024-03-26,2
2973893613.0,"Ontario schools facing budget deficits:   Despite new funds, third of universities remain in the red",Toronto Star,2024-03-25,3
2973893364.0,"Forget the optics, the carbon tax works",Toronto Star,2024-03-25,15
2973660441.0,"There's one government in Canada that's actually beating back the housing crisis, and it's not Trudeau's Liberals or Ford's Conservatives",Toronto Star,2024-03-24,10
2973622191.0,"Poilievre's popularity helps Ford, poll finds:   At the same time, displeasure with PM is dragging down Liberal Leader Crombie",Toronto Star,2024-03-24,0
2973622169.0,B.C. shows NDP solutions can help fix housing crisis,Toronto Star,2024-03-24,10
2973396039.0,Ottawa may cancel housing funds:   Federal minister says $357M may be withheld if Ontario doesn't revise plan,Toronto Star,2024-03-23,10
2973393675.0,Unhappy about federal carbon tax? Thank Doug Ford,Toronto Star,2024-03-23,15
2973076042.0,Ford promises $1.8B for housing:   Next week's provincial budget will include municipal funding for roads and other infrastructure,Toronto Star,2024-03-22,1
2973075873.0,In a win for Premier Doug Ford there s a ...[Derived Headline ],Toronto Star,2024-03-22,-1
2973075854.0,"Why so down on fourplexes, Doug?",Toronto Star,2024-03-22,10
2972743191.0,Indigenous leaders call for OPP to enforce First Nations law:   Community Safety and Policing Act to take effect in Ontario on April 1,Toronto Star,2024-03-21,4
2972742840.0,"Province denies 'secret plan' to pave part of Lake Ontario:   Revamp to go ahead as unveiled last year, says infrastructure minister",Toronto Star,2024-03-21,16
2972742796.0,Our tribunals under attack,Toronto Star,2024-03-21,9
2972742794.0,"Gas plant use has tripled under PCs:   Increase temporary while cleaner sources are being built, minister says",Toronto Star,2024-03-21,11
2972742783.0,PCs mull new medical school:   Plans for Vaughan facility come amid doctor shortage,Toronto Star,2024-03-21,1
2968931037.0,"Ontario Liberals propose tax credit for children's sports, after-school activities",Toronto Star,2024-03-20,2
2968778336.0,Crombie distances party from federal carbon levy,Toronto Star,2024-03-20,15
2968777989.0,Legislature renovation likely to be delayed:   Parking spaces underground may be added to project,Toronto Star,2024-03-20,12
2968777857.0,Ford has a history of reckless actions,Toronto Star,2024-03-20,9
2967006923.0,Crombie promises no provincial carbon tax:   Ontario Liberal leader also announces new panel to develop party's climate-change policies,Toronto Star,2024-03-19,15
2957706300.0,Ontario needs to rein in spending,Toronto Star,2024-03-16,2
2957700380.0,"His word is law:   'The best on any court': A stern, 'terrifying' judge who made a giant impact on Canadian justice retires - with parting words for Doug Ford",Toronto Star,2024-03-16,9
2957098427.0,"It is clear that Ford does not understand Ford warns ...[Derived Headline ] :   Ford warns Trudeau's Liberals they'll be 'annihilated' if they raise the carbon price, March 13",Toronto Star,2024-03-15,15
2957097632.0,"Ford implores Trudeau to 'collaborate':   Premier's letter seeks aid for transit, highways, housing",Toronto Star,2024-03-15,-1
2956617091.0,"Head of union is 'lying,' Ford says:   Premier trying to gradually privatize booze, leader claims",Toronto Star,2024-03-14,7
2956616577.0,Finance minister stuck in Ford's muddle,Toronto Star,2024-03-14,2
2956057045.0,Ford's finance minister hints at extension of gas tax break:   Province's temporary cut of 5.7 cents per litre set to expire on June 30,Toronto Star,2024-03-13,2
2955210546.0,Cracking down on shady landlords,Toronto Star,2024-03-12,-1
2955209971.0,When Ford earned a judge's rebuke:   Comments during jury selection in 2014 raised concern over presumed innocence,Toronto Star,2024-03-12,9
2955208216.0,When Doug Ford tried to get out of jury duty - and earned himself a lecture on the rule of law,Toronto Star,2024-03-12,9
2954715658.0,"Teachers, province found right formula:   Despite strains between government and unions, four agreements were reached without job action",Toronto Star,2024-03-11,20
2954419262.0,Ontario's system of naming judges is well-respected,Toronto Star,2024-03-10,9
2954146451.0,"We lost accountability, vision with Ontario Hydro's demise",Toronto Star,2024-03-09,11
2954145826.0,Ford fires back at critical Tory MP:   Premier says Jivani 'wouldn't even be where he is if I didn't give him' past role at Queen's Park,Toronto Star,2024-03-09,0
2942080888.0,Female MPPs seek apology:   Group was denied time to speak about International Women's Day,Toronto Star,2024-03-08,-1
2938201089.0,Failed wage cap bill costs province $4B:   Government continues to make catch-up payments to public sector workers,Toronto Star,2024-03-07,20
2938199898.0,Ford's comments alarm top ex-judges:   Former chief justices deliver public rebuke over premier's call for 'like-minded' jurists,Toronto Star,2024-03-07,9
2937588174.0,Premier's byelection pick has Liberal past,Toronto Star,2024-03-06,0
2937587487.0,Tory tensions flare after byelection win:   New Durham MP rails against 'liberal elites' - including Ford minister,Toronto Star,2024-03-06,0
2937267906.0,"Tories defeat motion to halt 407 tolls for trucks:   NDP say move would ease congestion and pollution, but minister points out highway is privately owned",Toronto Star,2024-03-05,13
2937267634.0,Ford names local councillor as PC candidate in Milton,Toronto Star,2024-03-05,0
2934403438.0,Doug Ford names Milton byelection candidate,Toronto Star,2024-03-04,0
2933898862.0,North York General fought the ER crisis - and won:   How one of the city's busiest hospitals has cut down on patient wait times Photos by Nick Lachance Toronto Star,Toronto Star,2024-03-03,1
2933744082.0,"Judges should be apolitical:   'I am going to make sure we have like-minded judges,' Doug Ford doubles down amid Ontario court outcry, Feb. 26 Why Doug Ford's plan for ""like-minded"" judges is a terrible move, Editorial, Feb. 27 There's no doubt where Doug Ford stands - and it's not good, Phillips, Feb. 27",Toronto Star,2024-03-02,9
2933743056.0,Ontario courts trouble with its judiciary,Toronto Star,2024-03-02,0
2933743012.0,"Ford wrong to stack courts, ex aide says:   Former Harper adviser suggests premier doesn't get public safety",Toronto Star,2024-03-02,9
2933372924.0,Ford's judicial wish a risky endeavour,Toronto Star,2024-03-01,9
2933368860.0,"Closing schools for the eclipse unfair, Lecce says:   Working families need more notice to arrange child care",Toronto Star,2024-03-01,3
2933368778.0,"Ontario invests $1.6B in CAMH expansion:   Project includes research centre, secure space for 214 in-patients",Toronto Star,2024-03-01,8
2932836982.0,Where will MPPs go while Queen's Park gets repaired?:   New chambers expected to be in place nearby following 2026 election,Toronto Star,2024-02-29,12
2932835902.0,"Former judge slams Ford's comments:   Appointing 'like-minded' officials will lead to erosion of judicial independence, says retired jurist",Toronto Star,2024-02-29,9
2932835873.0,How premier squeezes higher education,Toronto Star,2024-02-29,3
2932383709.0,Ford 'tripling down' on judge rec ruitment:   Critics warn premier's stance a 'threat' to judicial independence,Toronto Star,2024-02-28,9
2932383528.0,"Minister rips claims Ontario was in dark:   Miller points to meetings between federal, provincial governments on foreign student cap",Toronto Star,2024-02-28,3
2932382001.0,Ford's sneaky act pushes sprawl,Toronto Star,2024-02-28,10
2932167584.0,Doug Ford wants 'like-minded' judges. Here's how to understand the controversy rocking Ontario courts,Toronto Star,2024-02-27,9
2931931229.0,"$1B boost not enough, schools say:   Funding falls short of what province's own expert panel recommended",Toronto Star,2024-02-27,3
2931930992.0,Dangers of a 'like-minded' judiciary,Toronto Star,2024-02-27,9
2931927569.0,Ford taints judicial process,Toronto Star,2024-02-27,9
2931927500.0,"York workers eye higher pay:   3,000 staff walk off job as union pushes university for wage increase, job security",Toronto Star,2024-02-27,20
2931927455.0,Ford reiterates call for 'like-minded judges':   Premier's comments come amid outcry from opposition and legal experts,Toronto Star,2024-02-27,9
2931758424.0,"Doug Ford's call for 'like-minded' people picking judges is 'substantial threat' to Ontario courts, lawyers tell him",Toronto Star,2024-02-26,9
2931758357.0,"3,000 academic workers at York University on strike",Toronto Star,2024-02-26,20
2931524210.0,Ford government announces details of billion-dollar boost to colleges and universities,Toronto Star,2024-02-26,3
2931524126.0,"Ford's Tories surging, new poll suggests:   Data shows PCs' gains coming at expense of New Democrats, while Liberals sit in between",Toronto Star,2024-02-26,0
2931110104.0,Ontario repeals wage cap law:   Bill 124 limited pay increases for most public-sector workers to 1% per year,Toronto Star,2024-02-24,20
2931110019.0,Ford defends 'patronage' appointments:   Premier wants 'like-minded people' selecting Ontario judges,Toronto Star,2024-02-24,9
2931109963.0,"Province to boost funding for colleges, universities",Toronto Star,2024-02-24,3
2930423560.0,Teacher unions slam province:   Leaders blame Ford government for staffing shortage felt across Ontario,Toronto Star,2024-02-23,3
2930422728.0,City gets $114M for hitting housing target:   New-home starts last year exceeded objective by 51%,Toronto Star,2024-02-23,10
2930422714.0,Ex-Ford staffers now pick judges:   'Blatant examples of patronage' among charges as critics fear perception of politicized process,Toronto Star,2024-02-23,9
2930422664.0,Why are Ford's Tories obsessed with Crombie?:   Liberal leader is under attack by Conservatives in the legislature,Toronto Star,2024-02-23,15
2930422657.0,The Ontario government will provide more than a billion dollars ...[Derived Headline ],Toronto Star,2024-02-23,3
2930422625.0,Bill aims to overturn gas rate ruling:   Critics of province's move say energy board decision would encourage installation of heat pumps,Toronto Star,2024-02-23,11
2929400462.0,"Cap on students will hurt economy, province suggests",Toronto Star,2024-02-22,3
2929400181.0,PCs plan to enshrine anti-harassment law,Toronto Star,2024-02-22,-1
2929386758.0,'We knew it was going to be bafflegab':   Sault Ste. Marie residents without clinic disappointed by Tories' reaction,Toronto Star,2024-02-22,1
2929385145.0,Belleville needs business case for health hub,Toronto Star,2024-02-22,8
2929384859.0,Omnibus bill is political theatre,Toronto Star,2024-02-22,-1
2928800326.0,"Ford refuses to apologize:   Nurse, teacher, public servant wages were capped under controversial law",Toronto Star,2024-02-21,-1
2928510800.0,Ford government set to return with Get It Done Act:   Leaders dismiss premier's legislation as a 'performative' distraction,Toronto Star,2024-02-20,15
2927815516.0,Ford's Tories want to fast-track projects:   Critics warn Greenbelt shows government can't be trusted with 'harmful' policies,Toronto Star,2024-02-17,-1
2927815114.0,More funding is needed for health-care ills,Toronto Star,2024-02-17,1
2927101383.0,"Province to ban new tolls, freeze driver's licence fees:   Law to prohibit levies on provincial freeways except 407",Toronto Star,2024-02-16,13
2927644066.0,Here's how many international student applications Ontario universities want,Toronto Star,2024-02-15,3
2926411150.0,Partisan politics leaves tenants out in cold,Toronto Star,2024-02-15,-1
2925929198.0,Ford vows Belleville aid amid overdose crisis,Toronto Star,2024-02-14,8
